dt,AverageTemperature,AverageTemperatureUncertainty,City,LatitudeAndLongitude
2001-07-01T00:00:00Z,17.011,0.269,Addis Abeba,"8.84,38.11"
2001-08-01T00:00:00Z,17.152,1.052,Addis Abeba,"8.84,38.11"
2001-09-01T00:00:00Z,17.867,0.423,Addis Abeba,"8.84,38.11"
2001-10-01T00:00:00Z,18.047,0.368,Addis Abeba,"8.84,38.11"
2001-11-01T00:00:00Z,17.305999999999997,0.722,Addis Abeba,"8.84,38.11"
2001-12-01T00:00:00Z,17.694000000000003,0.285,Addis Abeba,"8.84,38.11"
2002-01-01T00:00:00Z,17.901000000000003,0.8220000000000001,Addis Abeba,"8.84,38.11"
2002-02-01T00:00:00Z,19.471,0.243,Addis Abeba,"8.84,38.11"
2002-03-01T00:00:00Z,20.192999999999998,0.511,Addis Abeba,"8.84,38.11"
2002-04-01T00:00:00Z,20.097,0.846,Addis Abeba,"8.84,38.11"
2002-05-01T00:00:00Z,20.234,0.664,Addis Abeba,"8.84,38.11"
2002-06-01T00:00:00Z,18.084,0.378,Addis Abeba,"8.84,38.11"
2002-07-01T00:00:00Z,17.518,0.867,Addis Abeba,"8.84,38.11"
2002-08-01T00:00:00Z,17.171,0.583,Addis Abeba,"8.84,38.11"
2002-09-01T00:00:00Z,17.405,0.931,Addis Abeba,"8.84,38.11"
2002-10-01T00:00:00Z,17.323999999999998,0.8140000000000001,Addis Abeba,"8.84,38.11"
2002-11-01T00:00:00Z,17.964000000000002,0.507,Addis Abeba,"8.84,38.11"
2002-12-01T00:00:00Z,18.275,0.677,Addis Abeba,"8.84,38.11"
2003-01-01T00:00:00Z,18.201,1.461,Addis Abeba,"8.84,38.11"
2003-02-01T00:00:00Z,19.21,0.726,Addis Abeba,"8.84,38.11"
2003-03-01T00:00:00Z,20.453000000000007,0.38,Addis Abeba,"8.84,38.11"
2003-04-01T00:00:00Z,20.27,1.065,Addis Abeba,"8.84,38.11"
2003-05-01T00:00:00Z,20.409000000000002,0.48,Addis Abeba,"8.84,38.11"
2003-06-01T00:00:00Z,18.428,0.518,Addis Abeba,"8.84,38.11"
2003-07-01T00:00:00Z,16.861,0.271,Addis Abeba,"8.84,38.11"
2003-08-01T00:00:00Z,17.15,0.438,Addis Abeba,"8.84,38.11"
2003-09-01T00:00:00Z,17.298000000000002,0.84,Addis Abeba,"8.84,38.11"
2003-10-01T00:00:00Z,17.137,0.35100000000000003,Addis Abeba,"8.84,38.11"
2003-11-01T00:00:00Z,17.430999999999997,0.775,Addis Abeba,"8.84,38.11"
2003-12-01T00:00:00Z,17.003,0.431,Addis Abeba,"8.84,38.11"
2004-01-01T00:00:00Z,18.983,0.677,Addis Abeba,"8.84,38.11"
2004-02-01T00:00:00Z,18.986,0.456,Addis Abeba,"8.84,38.11"
2004-03-01T00:00:00Z,19.813,0.471,Addis Abeba,"8.84,38.11"
2004-04-01T00:00:00Z,19.634,0.64,Addis Abeba,"8.84,38.11"
2004-05-01T00:00:00Z,20.015,0.6920000000000001,Addis Abeba,"8.84,38.11"
2004-06-01T00:00:00Z,18.148,0.726,Addis Abeba,"8.84,38.11"
2004-07-01T00:00:00Z,17.109,0.32,Addis Abeba,"8.84,38.11"
2004-08-01T00:00:00Z,17.317,0.479,Addis Abeba,"8.84,38.11"
2004-09-01T00:00:00Z,17.468,0.24,Addis Abeba,"8.84,38.11"
2004-10-01T00:00:00Z,16.956,0.507,Addis Abeba,"8.84,38.11"
2004-11-01T00:00:00Z,17.235,0.457,Addis Abeba,"8.84,38.11"
2004-12-01T00:00:00Z,17.849,0.439,Addis Abeba,"8.84,38.11"
2005-01-01T00:00:00Z,17.94,0.337,Addis Abeba,"8.84,38.11"
2005-02-01T00:00:00Z,19.785,0.469,Addis Abeba,"8.84,38.11"
2005-03-01T00:00:00Z,20.685,0.282,Addis Abeba,"8.84,38.11"
2005-04-01T00:00:00Z,20.464000000000002,0.426,Addis Abeba,"8.84,38.11"
2005-05-01T00:00:00Z,19.366,1.025,Addis Abeba,"8.84,38.11"
2005-06-01T00:00:00Z,17.923,0.425,Addis Abeba,"8.84,38.11"
2005-07-01T00:00:00Z,16.991,0.463,Addis Abeba,"8.84,38.11"
2005-08-01T00:00:00Z,17.563,0.765,Addis Abeba,"8.84,38.11"
2005-09-01T00:00:00Z,17.797,0.207,Addis Abeba,"8.84,38.11"
2005-10-01T00:00:00Z,17.419,0.601,Addis Abeba,"8.84,38.11"
2005-11-01T00:00:00Z,16.955,0.7959999999999999,Addis Abeba,"8.84,38.11"
2005-12-01T00:00:00Z,16.866,0.989,Addis Abeba,"8.84,38.11"
2006-01-01T00:00:00Z,18.526000000000003,0.477,Addis Abeba,"8.84,38.11"
2006-02-01T00:00:00Z,20.511999999999997,0.545,Addis Abeba,"8.84,38.11"
2006-03-01T00:00:00Z,20.482,0.526,Addis Abeba,"8.84,38.11"
2006-04-01T00:00:00Z,19.595,0.404,Addis Abeba,"8.84,38.11"
2006-05-01T00:00:00Z,19.648,0.485,Addis Abeba,"8.84,38.11"
2006-06-01T00:00:00Z,18.222,0.5,Addis Abeba,"8.84,38.11"
2006-07-01T00:00:00Z,16.926000000000002,0.28300000000000003,Addis Abeba,"8.84,38.11"
2006-08-01T00:00:00Z,16.963,0.324,Addis Abeba,"8.84,38.11"
2006-09-01T00:00:00Z,17.374000000000002,0.413,Addis Abeba,"8.84,38.11"
2006-10-01T00:00:00Z,17.799,0.338,Addis Abeba,"8.84,38.11"
2006-11-01T00:00:00Z,17.793,0.336,Addis Abeba,"8.84,38.11"
2006-12-01T00:00:00Z,17.285,0.938,Addis Abeba,"8.84,38.11"
2007-01-01T00:00:00Z,18.484,0.34700000000000003,Addis Abeba,"8.84,38.11"
2007-02-01T00:00:00Z,18.959,0.52,Addis Abeba,"8.84,38.11"
2007-03-01T00:00:00Z,20.045,0.648,Addis Abeba,"8.84,38.11"
2007-04-01T00:00:00Z,19.619,0.422,Addis Abeba,"8.84,38.11"
2007-05-01T00:00:00Z,19.805,0.259,Addis Abeba,"8.84,38.11"
2007-06-01T00:00:00Z,17.998,0.335,Addis Abeba,"8.84,38.11"
2007-07-01T00:00:00Z,17.002000000000002,0.37,Addis Abeba,"8.84,38.11"
2007-08-01T00:00:00Z,16.905,0.382,Addis Abeba,"8.84,38.11"
2007-09-01T00:00:00Z,17.192,0.5429999999999999,Addis Abeba,"8.84,38.11"
2007-10-01T00:00:00Z,17.108,0.9,Addis Abeba,"8.84,38.11"
2007-11-01T00:00:00Z,17.502,0.657,Addis Abeba,"8.84,38.11"
2007-12-01T00:00:00Z,17.092,0.343,Addis Abeba,"8.84,38.11"
2008-01-01T00:00:00Z,18.773000000000003,0.247,Addis Abeba,"8.84,38.11"
2008-02-01T00:00:00Z,19.493,0.5379999999999999,Addis Abeba,"8.84,38.11"
2008-03-01T00:00:00Z,19.735000000000007,1.452,Addis Abeba,"8.84,38.11"
2008-04-01T00:00:00Z,19.704,0.888,Addis Abeba,"8.84,38.11"
2008-05-01T00:00:00Z,19.459,0.647,Addis Abeba,"8.84,38.11"
2008-06-01T00:00:00Z,17.899,0.412,Addis Abeba,"8.84,38.11"
2008-07-01T00:00:00Z,16.852999999999998,0.248,Addis Abeba,"8.84,38.11"
2008-08-01T00:00:00Z,16.96,0.5670000000000001,Addis Abeba,"8.84,38.11"
2008-09-01T00:00:00Z,17.736,0.4270000000000001,Addis Abeba,"8.84,38.11"
2008-10-01T00:00:00Z,17.459999999999994,0.204,Addis Abeba,"8.84,38.11"
2008-11-01T00:00:00Z,16.95,0.355,Addis Abeba,"8.84,38.11"
2008-12-01T00:00:00Z,16.958,0.316,Addis Abeba,"8.84,38.11"
2009-01-01T00:00:00Z,17.963,0.47,Addis Abeba,"8.84,38.11"
2009-02-01T00:00:00Z,19.824,0.429,Addis Abeba,"8.84,38.11"
2009-03-01T00:00:00Z,20.189,1.0759999999999998,Addis Abeba,"8.84,38.11"
2009-04-01T00:00:00Z,20.335,0.732,Addis Abeba,"8.84,38.11"
2009-05-01T00:00:00Z,20.283,0.716,Addis Abeba,"8.84,38.11"
2009-06-01T00:00:00Z,19.222,0.736,Addis Abeba,"8.84,38.11"
2009-07-01T00:00:00Z,17.484,0.4970000000000001,Addis Abeba,"8.84,38.11"
2009-08-01T00:00:00Z,17.512999999999998,0.588,Addis Abeba,"8.84,38.11"
2009-09-01T00:00:00Z,18.187,0.391,Addis Abeba,"8.84,38.11"
2009-10-01T00:00:00Z,17.788,0.479,Addis Abeba,"8.84,38.11"
2009-11-01T00:00:00Z,18.098,0.655,Addis Abeba,"8.84,38.11"
2009-12-01T00:00:00Z,18.298,0.469,Addis Abeba,"8.84,38.11"
2010-01-01T00:00:00Z,18.39,0.55,Addis Abeba,"8.84,38.11"
2010-02-01T00:00:00Z,18.931,1.247,Addis Abeba,"8.84,38.11"
2010-03-01T00:00:00Z,20.102,0.775,Addis Abeba,"8.84,38.11"
2010-04-01T00:00:00Z,19.876,1.489,Addis Abeba,"8.84,38.11"
2010-05-01T00:00:00Z,19.646,1.171,Addis Abeba,"8.84,38.11"
2010-06-01T00:00:00Z,18.397000000000002,0.591,Addis Abeba,"8.84,38.11"
2010-07-01T00:00:00Z,16.91,0.787,Addis Abeba,"8.84,38.11"
2010-08-01T00:00:00Z,17.037,0.359,Addis Abeba,"8.84,38.11"
2010-09-01T00:00:00Z,17.551000000000002,0.213,Addis Abeba,"8.84,38.11"
2010-10-01T00:00:00Z,18.088,0.725,Addis Abeba,"8.84,38.11"
2010-11-01T00:00:00Z,17.570999999999998,0.386,Addis Abeba,"8.84,38.11"
2010-12-01T00:00:00Z,17.08,0.7120000000000001,Addis Abeba,"8.84,38.11"
2011-01-01T00:00:00Z,17.708000000000006,0.6990000000000001,Addis Abeba,"8.84,38.11"
2011-02-01T00:00:00Z,19.619,0.531,Addis Abeba,"8.84,38.11"
2011-03-01T00:00:00Z,20.153,0.454,Addis Abeba,"8.84,38.11"
2011-04-01T00:00:00Z,21.223000000000003,0.695,Addis Abeba,"8.84,38.11"
2011-05-01T00:00:00Z,19.884,0.525,Addis Abeba,"8.84,38.11"
2011-06-01T00:00:00Z,18.805,0.574,Addis Abeba,"8.84,38.11"
2011-07-01T00:00:00Z,17.983,2.253,Addis Abeba,"8.84,38.11"
2011-08-01T00:00:00Z,17.570999999999998,1.024,Addis Abeba,"8.84,38.11"
2011-09-01T00:00:00Z,17.822000000000006,1.028,Addis Abeba,"8.84,38.11"
2011-10-01T00:00:00Z,17.157999999999998,0.477,Addis Abeba,"8.84,38.11"
2011-11-01T00:00:00Z,17.869,1.3230000000000002,Addis Abeba,"8.84,38.11"
2011-12-01T00:00:00Z,17.485999999999994,1.164,Addis Abeba,"8.84,38.11"
2012-01-01T00:00:00Z,16.62,3.478,Addis Abeba,"8.84,38.11"
2012-02-01T00:00:00Z,18.851,0.929,Addis Abeba,"8.84,38.11"
2012-03-01T00:00:00Z,18.337,2.9360000000000004,Addis Abeba,"8.84,38.11"
2012-04-01T00:00:00Z,19.228,1.807,Addis Abeba,"8.84,38.11"
2012-05-01T00:00:00Z,19.411,1.3259999999999998,Addis Abeba,"8.84,38.11"
2012-06-01T00:00:00Z,20.427,3.028,Addis Abeba,"8.84,38.11"
2012-07-01T00:00:00Z,18.303,2.523,Addis Abeba,"8.84,38.11"
2012-08-01T00:00:00Z,18.927,2.087,Addis Abeba,"8.84,38.11"
2012-09-01T00:00:00Z,18.038,0.6729999999999999,Addis Abeba,"8.84,38.11"
2012-10-01T00:00:00Z,17.846,0.779,Addis Abeba,"8.84,38.11"
2012-11-01T00:00:00Z,17.587,1.734,Addis Abeba,"8.84,38.11"
2012-12-01T00:00:00Z,17.808,1.019,Addis Abeba,"8.84,38.11"
2013-01-01T00:00:00Z,18.852,0.998,Addis Abeba,"8.84,38.11"
2013-02-01T00:00:00Z,20.047,0.807,Addis Abeba,"8.84,38.11"
2013-03-01T00:00:00Z,21.18,0.74,Addis Abeba,"8.84,38.11"
2013-04-01T00:00:00Z,20.57,1.298,Addis Abeba,"8.84,38.11"
2013-05-01T00:00:00Z,19.774,0.72,Addis Abeba,"8.84,38.11"
2013-06-01T00:00:00Z,18.736,0.595,Addis Abeba,"8.84,38.11"
2013-07-01T00:00:00Z,18.148,1.5,Addis Abeba,"8.84,38.11"
2013-08-01T00:00:00Z,19.005,3.621,Addis Abeba,"8.84,38.11"
2013-09-01T00:00:00Z,,,Addis Abeba,"8.84,38.11"
1993-11-01T00:00:00Z,25.418000000000003,0.8320000000000001,Ahmadabad,"23.31,72.52"
1993-12-01T00:00:00Z,21.736,0.406,Ahmadabad,"23.31,72.52"
1994-01-01T00:00:00Z,21.0,0.32299999999999995,Ahmadabad,"23.31,72.52"
1994-02-01T00:00:00Z,21.596999999999998,0.569,Ahmadabad,"23.31,72.52"
1994-03-01T00:00:00Z,28.427,0.29600000000000004,Ahmadabad,"23.31,72.52"
1994-04-01T00:00:00Z,30.323,0.557,Ahmadabad,"23.31,72.52"
1994-05-01T00:00:00Z,34.07,0.381,Ahmadabad,"23.31,72.52"
1994-06-01T00:00:00Z,31.708,0.242,Ahmadabad,"23.31,72.52"
1994-07-01T00:00:00Z,27.507,0.508,Ahmadabad,"23.31,72.52"
1994-08-01T00:00:00Z,26.839000000000002,0.403,Ahmadabad,"23.31,72.52"
1994-09-01T00:00:00Z,26.838,0.561,Ahmadabad,"23.31,72.52"
1994-10-01T00:00:00Z,27.324,0.655,Ahmadabad,"23.31,72.52"
1994-11-01T00:00:00Z,24.643,0.53,Ahmadabad,"23.31,72.52"
1994-12-01T00:00:00Z,20.577,0.327,Ahmadabad,"23.31,72.52"
1995-01-01T00:00:00Z,18.907,0.48,Ahmadabad,"23.31,72.52"
1995-02-01T00:00:00Z,22.291,0.305,Ahmadabad,"23.31,72.52"
1995-03-01T00:00:00Z,25.603,0.421,Ahmadabad,"23.31,72.52"
1995-04-01T00:00:00Z,30.131,0.231,Ahmadabad,"23.31,72.52"
1995-05-01T00:00:00Z,33.806000000000004,0.336,Ahmadabad,"23.31,72.52"
1995-06-01T00:00:00Z,33.711,0.272,Ahmadabad,"23.31,72.52"
1995-07-01T00:00:00Z,29.507,0.256,Ahmadabad,"23.31,72.52"
1995-08-01T00:00:00Z,28.438000000000002,0.199,Ahmadabad,"23.31,72.52"
1995-09-01T00:00:00Z,28.969,0.124,Ahmadabad,"23.31,72.52"
1995-10-01T00:00:00Z,29.057,0.264,Ahmadabad,"23.31,72.52"
1995-11-01T00:00:00Z,24.340999999999998,0.376,Ahmadabad,"23.31,72.52"
1995-12-01T00:00:00Z,21.632,0.19,Ahmadabad,"23.31,72.52"
1996-01-01T00:00:00Z,20.064,0.574,Ahmadabad,"23.31,72.52"
1996-02-01T00:00:00Z,22.910999999999998,0.312,Ahmadabad,"23.31,72.52"
1996-03-01T00:00:00Z,28.615,0.464,Ahmadabad,"23.31,72.52"
1996-04-01T00:00:00Z,30.853,0.49,Ahmadabad,"23.31,72.52"
1996-05-01T00:00:00Z,33.274,0.369,Ahmadabad,"23.31,72.52"
1996-06-01T00:00:00Z,32.343,0.334,Ahmadabad,"23.31,72.52"
1996-07-01T00:00:00Z,29.305,0.362,Ahmadabad,"23.31,72.52"
1996-08-01T00:00:00Z,27.307,0.409,Ahmadabad,"23.31,72.52"
1996-09-01T00:00:00Z,28.195,0.674,Ahmadabad,"23.31,72.52"
1996-10-01T00:00:00Z,27.634,0.5479999999999999,Ahmadabad,"23.31,72.52"
1996-11-01T00:00:00Z,23.235,1.177,Ahmadabad,"23.31,72.52"
1996-12-01T00:00:00Z,21.01,0.451,Ahmadabad,"23.31,72.52"
1997-01-01T00:00:00Z,19.215,0.34700000000000003,Ahmadabad,"23.31,72.52"
1997-02-01T00:00:00Z,21.779,0.433,Ahmadabad,"23.31,72.52"
1997-03-01T00:00:00Z,27.111,0.556,Ahmadabad,"23.31,72.52"
1997-04-01T00:00:00Z,29.255000000000006,0.425,Ahmadabad,"23.31,72.52"
1997-05-01T00:00:00Z,32.28100000000001,0.412,Ahmadabad,"23.31,72.52"
1997-06-01T00:00:00Z,30.403,0.71,Ahmadabad,"23.31,72.52"
1997-07-01T00:00:00Z,29.455,0.38,Ahmadabad,"23.31,72.52"
1997-08-01T00:00:00Z,28.061,0.45,Ahmadabad,"23.31,72.52"
1997-09-01T00:00:00Z,28.23,0.371,Ahmadabad,"23.31,72.52"
1997-10-01T00:00:00Z,26.837,1.154,Ahmadabad,"23.31,72.52"
1997-11-01T00:00:00Z,25.019,0.224,Ahmadabad,"23.31,72.52"
1997-12-01T00:00:00Z,19.765,0.698,Ahmadabad,"23.31,72.52"
1998-01-01T00:00:00Z,20.047,0.244,Ahmadabad,"23.31,72.52"
1998-02-01T00:00:00Z,22.130000000000006,0.29100000000000004,Ahmadabad,"23.31,72.52"
1998-03-01T00:00:00Z,26.629,0.32,Ahmadabad,"23.31,72.52"
1998-04-01T00:00:00Z,31.872,0.302,Ahmadabad,"23.31,72.52"
1998-05-01T00:00:00Z,34.703,0.206,Ahmadabad,"23.31,72.52"
1998-06-01T00:00:00Z,33.223,0.222,Ahmadabad,"23.31,72.52"
1998-07-01T00:00:00Z,29.406999999999996,0.32299999999999995,Ahmadabad,"23.31,72.52"
1998-08-01T00:00:00Z,29.076,0.344,Ahmadabad,"23.31,72.52"
1998-09-01T00:00:00Z,28.872,0.27,Ahmadabad,"23.31,72.52"
1998-10-01T00:00:00Z,28.023000000000003,0.284,Ahmadabad,"23.31,72.52"
1998-11-01T00:00:00Z,24.46,0.509,Ahmadabad,"23.31,72.52"
1998-12-01T00:00:00Z,21.375,0.335,Ahmadabad,"23.31,72.52"
1999-01-01T00:00:00Z,19.559,0.181,Ahmadabad,"23.31,72.52"
1999-02-01T00:00:00Z,23.335,1.259,Ahmadabad,"23.31,72.52"
1999-03-01T00:00:00Z,27.22,0.299,Ahmadabad,"23.31,72.52"
1999-04-01T00:00:00Z,31.735,0.24,Ahmadabad,"23.31,72.52"
1999-05-01T00:00:00Z,32.896,0.202,Ahmadabad,"23.31,72.52"
1999-06-01T00:00:00Z,31.578000000000003,0.439,Ahmadabad,"23.31,72.52"
1999-07-01T00:00:00Z,29.19,0.21,Ahmadabad,"23.31,72.52"
1999-08-01T00:00:00Z,27.976,0.282,Ahmadabad,"23.31,72.52"
1999-09-01T00:00:00Z,29.179000000000002,0.39,Ahmadabad,"23.31,72.52"
1999-10-01T00:00:00Z,27.642,0.377,Ahmadabad,"23.31,72.52"
1999-11-01T00:00:00Z,25.144,0.589,Ahmadabad,"23.31,72.52"
1999-12-01T00:00:00Z,21.053,0.334,Ahmadabad,"23.31,72.52"
2000-01-01T00:00:00Z,20.781,0.318,Ahmadabad,"23.31,72.52"
2000-02-01T00:00:00Z,21.246,0.189,Ahmadabad,"23.31,72.52"
2000-03-01T00:00:00Z,26.565,0.261,Ahmadabad,"23.31,72.52"
2000-04-01T00:00:00Z,32.275,0.299,Ahmadabad,"23.31,72.52"
2000-05-01T00:00:00Z,32.847,0.265,Ahmadabad,"23.31,72.52"
2000-06-01T00:00:00Z,32.49,0.598,Ahmadabad,"23.31,72.52"
2000-07-01T00:00:00Z,28.678,0.17600000000000002,Ahmadabad,"23.31,72.52"
2000-08-01T00:00:00Z,28.616,0.404,Ahmadabad,"23.31,72.52"
2000-09-01T00:00:00Z,29.087,0.254,Ahmadabad,"23.31,72.52"
2000-10-01T00:00:00Z,29.285,0.628,Ahmadabad,"23.31,72.52"
2000-11-01T00:00:00Z,25.576999999999998,0.86,Ahmadabad,"23.31,72.52"
2000-12-01T00:00:00Z,21.785,0.523,Ahmadabad,"23.31,72.52"
2001-01-01T00:00:00Z,19.77,0.512,Ahmadabad,"23.31,72.52"
2001-02-01T00:00:00Z,22.438,0.5710000000000001,Ahmadabad,"23.31,72.52"
2001-03-01T00:00:00Z,27.198,0.67,Ahmadabad,"23.31,72.52"
2001-04-01T00:00:00Z,31.034,0.262,Ahmadabad,"23.31,72.52"
2001-05-01T00:00:00Z,33.358000000000004,0.345,Ahmadabad,"23.31,72.52"
2001-06-01T00:00:00Z,30.717,0.672,Ahmadabad,"23.31,72.52"
2001-07-01T00:00:00Z,27.73,0.321,Ahmadabad,"23.31,72.52"
2001-08-01T00:00:00Z,27.893,0.205,Ahmadabad,"23.31,72.52"
2001-09-01T00:00:00Z,29.49,0.261,Ahmadabad,"23.31,72.52"
2001-10-01T00:00:00Z,29.073,0.277,Ahmadabad,"23.31,72.52"
2001-11-01T00:00:00Z,25.516,0.29600000000000004,Ahmadabad,"23.31,72.52"
2001-12-01T00:00:00Z,22.16,1.125,Ahmadabad,"23.31,72.52"
2002-01-01T00:00:00Z,19.831,0.85,Ahmadabad,"23.31,72.52"
2002-02-01T00:00:00Z,22.333,0.845,Ahmadabad,"23.31,72.52"
2002-03-01T00:00:00Z,27.885,0.974,Ahmadabad,"23.31,72.52"
2002-04-01T00:00:00Z,32.02,0.116,Ahmadabad,"23.31,72.52"
2002-05-01T00:00:00Z,34.317,0.446,Ahmadabad,"23.31,72.52"
2002-06-01T00:00:00Z,32.522,0.14300000000000002,Ahmadabad,"23.31,72.52"
2002-07-01T00:00:00Z,29.698,0.569,Ahmadabad,"23.31,72.52"
2002-08-01T00:00:00Z,28.036,0.358,Ahmadabad,"23.31,72.52"
2002-09-01T00:00:00Z,28.558000000000003,0.326,Ahmadabad,"23.31,72.52"
2002-10-01T00:00:00Z,29.506999999999998,0.293,Ahmadabad,"23.31,72.52"
2002-11-01T00:00:00Z,25.436999999999998,0.418,Ahmadabad,"23.31,72.52"
2002-12-01T00:00:00Z,22.485,1.375,Ahmadabad,"23.31,72.52"
2003-01-01T00:00:00Z,21.006,0.745,Ahmadabad,"23.31,72.52"
2003-02-01T00:00:00Z,23.304,0.754,Ahmadabad,"23.31,72.52"
2003-03-01T00:00:00Z,27.331,0.204,Ahmadabad,"23.31,72.52"
2003-04-01T00:00:00Z,31.886999999999997,0.213,Ahmadabad,"23.31,72.52"
2003-05-01T00:00:00Z,33.510999999999996,0.35200000000000004,Ahmadabad,"23.31,72.52"
2003-06-01T00:00:00Z,32.268,0.7509999999999999,Ahmadabad,"23.31,72.52"
2003-07-01T00:00:00Z,28.952,0.82,Ahmadabad,"23.31,72.52"
2003-08-01T00:00:00Z,27.82,0.4970000000000001,Ahmadabad,"23.31,72.52"
2003-09-01T00:00:00Z,28.009,0.454,Ahmadabad,"23.31,72.52"
2003-10-01T00:00:00Z,27.927,0.317,Ahmadabad,"23.31,72.52"
2003-11-01T00:00:00Z,25.656999999999996,0.667,Ahmadabad,"23.31,72.52"
2003-12-01T00:00:00Z,21.174,0.7,Ahmadabad,"23.31,72.52"
2004-01-01T00:00:00Z,20.143,0.314,Ahmadabad,"23.31,72.52"
2004-02-01T00:00:00Z,22.73,0.162,Ahmadabad,"23.31,72.52"
2004-03-01T00:00:00Z,29.174,0.335,Ahmadabad,"23.31,72.52"
2004-04-01T00:00:00Z,32.25,0.233,Ahmadabad,"23.31,72.52"
2004-05-01T00:00:00Z,33.376000000000005,0.27,Ahmadabad,"23.31,72.52"
2004-06-01T00:00:00Z,31.881,0.454,Ahmadabad,"23.31,72.52"
2004-07-01T00:00:00Z,29.769000000000002,0.466,Ahmadabad,"23.31,72.52"
2004-08-01T00:00:00Z,27.586,0.5589999999999999,Ahmadabad,"23.31,72.52"
2004-09-01T00:00:00Z,29.065,0.201,Ahmadabad,"23.31,72.52"
2004-10-01T00:00:00Z,27.168000000000003,0.474,Ahmadabad,"23.31,72.52"
2004-11-01T00:00:00Z,25.943,0.589,Ahmadabad,"23.31,72.52"
2004-12-01T00:00:00Z,22.455,0.327,Ahmadabad,"23.31,72.52"
2005-01-01T00:00:00Z,18.898,0.374,Ahmadabad,"23.31,72.52"
2005-02-01T00:00:00Z,21.815,0.326,Ahmadabad,"23.31,72.52"
2005-03-01T00:00:00Z,27.38,0.329,Ahmadabad,"23.31,72.52"
2005-04-01T00:00:00Z,30.601000000000006,0.35200000000000004,Ahmadabad,"23.31,72.52"
2005-05-01T00:00:00Z,33.25,0.383,Ahmadabad,"23.31,72.52"
2005-06-01T00:00:00Z,32.509,0.272,Ahmadabad,"23.31,72.52"
2005-07-01T00:00:00Z,29.116999999999997,0.374,Ahmadabad,"23.31,72.52"
2005-08-01T00:00:00Z,27.755,0.275,Ahmadabad,"23.31,72.52"
2005-09-01T00:00:00Z,28.18,0.212,Ahmadabad,"23.31,72.52"
2005-10-01T00:00:00Z,27.628,0.454,Ahmadabad,"23.31,72.52"
2005-11-01T00:00:00Z,24.659,0.438,Ahmadabad,"23.31,72.52"
2005-12-01T00:00:00Z,20.145,0.434,Ahmadabad,"23.31,72.52"
2006-01-01T00:00:00Z,20.323,1.165,Ahmadabad,"23.31,72.52"
2006-02-01T00:00:00Z,25.195999999999998,0.513,Ahmadabad,"23.31,72.52"
2006-03-01T00:00:00Z,26.411,0.6629999999999999,Ahmadabad,"23.31,72.52"
2006-04-01T00:00:00Z,30.691999999999997,0.447,Ahmadabad,"23.31,72.52"
2006-05-01T00:00:00Z,33.696999999999996,0.5479999999999999,Ahmadabad,"23.31,72.52"
2006-06-01T00:00:00Z,31.467,0.454,Ahmadabad,"23.31,72.52"
2006-07-01T00:00:00Z,28.675,0.423,Ahmadabad,"23.31,72.52"
2006-08-01T00:00:00Z,26.732,0.467,Ahmadabad,"23.31,72.52"
2006-09-01T00:00:00Z,28.548000000000002,0.271,Ahmadabad,"23.31,72.52"
2006-10-01T00:00:00Z,28.415,0.418,Ahmadabad,"23.31,72.52"
2006-11-01T00:00:00Z,25.325,0.471,Ahmadabad,"23.31,72.52"
2006-12-01T00:00:00Z,21.913,1.163,Ahmadabad,"23.31,72.52"
2007-01-01T00:00:00Z,20.697,1.009,Ahmadabad,"23.31,72.52"
2007-02-01T00:00:00Z,23.644,0.831,Ahmadabad,"23.31,72.52"
2007-03-01T00:00:00Z,27.121,0.138,Ahmadabad,"23.31,72.52"
2007-04-01T00:00:00Z,32.205,0.232,Ahmadabad,"23.31,72.52"
2007-05-01T00:00:00Z,33.748000000000005,0.439,Ahmadabad,"23.31,72.52"
2007-06-01T00:00:00Z,32.306999999999995,0.307,Ahmadabad,"23.31,72.52"
2007-07-01T00:00:00Z,29.124000000000002,0.456,Ahmadabad,"23.31,72.52"
2007-08-01T00:00:00Z,27.979,0.412,Ahmadabad,"23.31,72.52"
2007-09-01T00:00:00Z,28.836,0.377,Ahmadabad,"23.31,72.52"
2007-10-01T00:00:00Z,27.604,0.528,Ahmadabad,"23.31,72.52"
2007-11-01T00:00:00Z,25.621,0.44,Ahmadabad,"23.31,72.52"
2007-12-01T00:00:00Z,21.248,0.431,Ahmadabad,"23.31,72.52"
2008-01-01T00:00:00Z,19.179000000000002,0.313,Ahmadabad,"23.31,72.52"
2008-02-01T00:00:00Z,20.244,0.649,Ahmadabad,"23.31,72.52"
2008-03-01T00:00:00Z,28.023000000000003,0.472,Ahmadabad,"23.31,72.52"
2008-04-01T00:00:00Z,30.921999999999997,0.183,Ahmadabad,"23.31,72.52"
2008-05-01T00:00:00Z,32.85,0.354,Ahmadabad,"23.31,72.52"
2008-06-01T00:00:00Z,31.186,0.5870000000000001,Ahmadabad,"23.31,72.52"
2008-07-01T00:00:00Z,28.985,0.174,Ahmadabad,"23.31,72.52"
2008-08-01T00:00:00Z,27.246,0.315,Ahmadabad,"23.31,72.52"
2008-09-01T00:00:00Z,28.485,0.319,Ahmadabad,"23.31,72.52"
2008-10-01T00:00:00Z,28.694000000000006,0.35600000000000004,Ahmadabad,"23.31,72.52"
2008-11-01T00:00:00Z,25.451999999999998,0.521,Ahmadabad,"23.31,72.52"
2008-12-01T00:00:00Z,23.316,0.484,Ahmadabad,"23.31,72.52"
